Type;Operation;Path
Value;Modified;1 D3 83 4B 01 D6 8E FB 00 D6 B7 9A 00 D8 79 3D 01 D8 F0 7C 00 D9 11 44 01 DA 19 D7 00 DA 38 C8 01 DA D8 7E 00 DC 30 D1 00 DD EB 26 01 DF A8 C6 01 DF D5 22 01 DF D8 36 01 E0 F5 C8 01 E1 F5 C8 01 E3 19 2F 01 E4 2C 4C 01 E6 19 9B 00 E6 B9 2B 01 E7 9B 3B 01 E8 A4 C6 01 E9 50 35 02 E9 8A A7 00 E9 D1 F5 00 ED 4A 9C 00 F0 0E 4E 01 F0 3A DD 00 F1 9F 43 01 F3 89 40 01 F4 06 28 01 F4 74 5E 00 F4 79 3D 01 F4 AD 7A 00 F4 C8 2F 01 F6 D9 EC 00 F7 D4 5F 01 F7 DA AD 01 F8 71 9A 00 FA 67 CB 00 FE 5B FE 00 01 00 07 00 00 00 E4 2C 4C 01 0D 00 40 01 00 00 02 12 F8 00 06 DA 0F 01 2D D8 F4 00 4B 11 B4 00 7B A8 D1 00 8A 83 85 00 8A FA E3 00 9F 27 FF 00 A5 AD CF 00 A6 95 1D 01 C7 77 D7 00 DB B4 EF 00 F4 A3 ED 00 02 00 41 01 00 00 2A B7 22 01 CD AD 05 01 02 00 42 01 00 00 27 69 12 01 72 ED 81 01 01 00 43 01 00 00 C0 EC 7C 00 01 00 46 01 00 00 90 A6 A1 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Notifications\Data\418A073AA3BC3475:  D2 01 00 00 00 00 00 00 04 00 04 00 01 02 06 00 00 00 00 00 02 00 00 00 6B 50 7E 00 0C 00 00 00 87 DE 83 00 03 00 00 00 90 A6 A1 01 CA 00 00 00 A1 9F 5E 00 02 00 00 00 DB B4 EF 00 01 00 00 00 FE D3 7A 00 07 00 01 00 00 00 02 00 00 00 18 7D C7 00 03 00 00 00 3D D7 34 01 B3 00 00 00 56 73 7D 00 0C 00 00 00 6B 50 7E 00 01 00 00 00 90 D5 D0 00 0C 00 00 00 E6 C5 31 00 36 00 00 00 EF E5 C5 01 01 00 04 00 00 00 1C 00 00 00 1A 9C B2 00 01 00 05 00 00 00 02 00 00 00 9F C8 CA 00 01 00 64 00 00 00 01 00 00 00 F7 DA AD 01 06 00 65 00 00 00 0D 00 00 00 1C 95 5C 00 1E 00 00 00 65 A6 9E 00 01 00 00 00 90 D5 D0 00 44 00 00 00 A2 05 06 00 0A 30 00 00 E6 C5 31 00 19 01 00 00 F0 E0 B6 00 02 00 66 00 00 00 56 00 00 00 65 A6 9E 00 14 00 00 00 A2 05 06 00 01 00 67 00 00 00 23 00 00 00 A2 05 06 00 01 00 68 00 00 00 AC 00 00 00 A2 05 06 00 01 00 69 00 00 00 39 06 00 00 65 A6 9E 00 01 00 6B 00 00 00 07 00 00 00 65 A6 9E 00 
Value;Modified;01 00 70 00 00 00 05 00 00 00 65 A6 9E 00 01 00 71 00 00 00 02 00 00 00 65 A6 9E 00 01 00 72 00 00 00 63 01 00 00 A2 05 06 00 01 00 73 00 00 00 2A 00 00 00 65 A6 9E 00 01 00 76 00 00 00 04 00 00 00 65 A6 9E 00 01 00 77 00 00 00 07 00 00 00 65 A6 9E 00 01 00 7D 00 00 00 24 00 00 00 65 A6 9E 00 01 00 7F 00 00 00 2B 00 00 00 65 A6 9E 00 01 00 97 00 00 00 11 00 00 00 BE B3 EF 00
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Notifications\Data\418A073AA3BC3475:  E4 01 00 00 00 00 00 00 04 00 04 00 01 02 06 00 00 00 00 00 02 00 00 00 6B 50 7E 00 0C 00 00 00 87 DE 83 00 03 00 00 00 90 A6 A1 01 D0 00 00 00 A1 9F 5E 00 02 00 00 00 DB B4 EF 00 01 00 00 00 FE D3 7A 00 08 00 01 00 00 00 02 00 00 00 18 7D C7 00 03 00 00 00 3D D7 34 01 B9 00 00 00 56 73 7D 00 0C 00 00 00 6B 50 7E 00 01 00 00 00 8A 83 85 00 01 00 00 00 90 D5 D0 00 0C 00 00 00 E6 C5 31 00 36 00 00 00 EF E5 C5 01 01 00 04 00 00 00 1C 00 00 00 1A 9C B2 00 01 00 05 00 00 00 02 00 00 00 9F C8 CA 00 01 00 09 00 00 00 7E 01 00 00 8A 83 85 00 01 00 64 00 00 00 01 00 00 00 F7 DA AD 01 06 00 65 00 00 00 0D 00 00 00 1C 95 5C 00 20 00 00 00 65 A6 9E 00 01 00 00 00 90 D5 D0 00 56 00 00 00 A2 05 06 00 AE 31 00 00 E6 C5 31 00 52 01 00 00 F0 E0 B6 00 02 00 66 00 00 00 78 00 00 00 65 A6 9E 00 14 00 00 00 A2 05 06 00 01 00 67 00 00 00 35 00 00 00 A2 05 06 00 01 00 68 00 00 00 BF 00 00 00 A2 05 06 00 01 00 69 00 00 00 
Value;Modified;C5 08 00 00 65 A6 9E 00 01 00 6B 00 00 00 08 00 00 00 65 A6 9E 00 01 00 70 00 00 00 05 00 00 00 65 A6 9E 00 01 00 71 00 00 00 03 00 00 00 65 A6 9E 00 01 00 72 00 00 00 A4 01 00 00 A2 05 06 00 01 00 73 00 00 00 35 00 00 00 65 A6 9E 00 01 00 76 00 00 00 04 00 00 00 65 A6 9E 00 01 00 77 00 00 00 08 00 00 00 65 A6 9E 00 01 00 7D 00 00 00 2E 00 00 00 65 A6 9E 00 01 00 7F 00 00 00 36 00 00 00 65 A6 9E 00 01 00 97 00 00 00 14 00 00 00 BE B3 EF 00
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{75A35C91-670A-4071-BB93-066651438E14}\DynamicInfo:  03 00 00 00 6F 64 87 A7 F2 52 D8 01 79 31 F6 7C 81 58 D8 01 00 00 00 00 00 00 00 00 91 29 21 7D 81 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{75A35C91-670A-4071-BB93-066651438E14}\DynamicInfo:  03 00 00 00 6F 64 87 A7 F2 52 D8 01 E1 12 92 68 82 58 D8 01 00 00 00 00 00 00 00 00 EE 0F 6B 69 82 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{7A7B60AA-BA42-409F-BC97-7BCFEFAD6308}\DynamicInfo:  03 00 00 00 BE 64 C5 A7 F2 52 D8 01 ED 25 9C 20 7E 58 D8 01 00 00 00 00 00 00 00 00 B3 C0 0C 21 7E 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{7A7B60AA-BA42-409F-BC97-7BCFEFAD6308}\DynamicInfo:  03 00 00 00 BE 64 C5 A7 F2 52 D8 01 5F 64 E6 6F 82 58 D8 01 00 00 00 00 00 00 00 00 39 AE 2A 71 82 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{9ECD9F35-130A-4C0C-A551-9D3335B165D7}\DynamicInfo:  03 00 00 00 51 EE B2 A9 F2 52 D8 01 70 02 B4 20 7E 58 D8 01 00 00 00 00 00 00 00 00 DE E9 BF 20 7E 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{9ECD9F35-130A-4C0C-A551-9D3335B165D7}\DynamicInfo:  03 00 00 00 51 EE B2 A9 F2 52 D8 01 43 C6 07 70 82 58 D8 01 00 00 00 00 00 00 00 00 60 38 29 70 82 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{A08D6A77-C926-4E78-9ED0-09836E2769AE}\DynamicInfo:  03 00 00 00 1D 45 B5 A9 F2 52 D8 01 19 46 8E 1D 7E 58 D8 01 00 00 00 00 00 00 00 00 27 B9 99 2E 7E 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{A08D6A77-C926-4E78-9ED0-09836E2769AE}\DynamicInfo:  03 00 00 00 1D 45 B5 A9 F2 52 D8 01 D0 8D 27 31 82 58 D8 01 00 00 00 00 00 00 00 00 25 BF 3C 31 82 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{A2FFCE6E-7F06-494A-8C84-6EFCAEB075BB}\DynamicInfo:  03 00 00 00 87 33 DD A7 F2 52 D8 01 9E 41 AF 20 7E 58 D8 01 00 00 00 00 00 00 00 00 48 92 BD 20 7E 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{A2FFCE6E-7F06-494A-8C84-6EFCAEB075BB}\DynamicInfo:  03 00 00 00 87 33 DD A7 F2 52 D8 01 D6 77 F9 6F 82 58 D8 01 00 00 00 00 00 00 00 00 72 3F 16 70 82 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{AF73DAAA-53AE-4CC8-8671-BE29D886B057}\DynamicInfo:  03 00 00 00 BC 0E D9 A9 F2 52 D8 01 64 DC 07 73 7D 58 D8 01 00 00 00 00 00 00 00 00 C0 8A 5D 73 7D 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\{AF73DAAA-53AE-4CC8-8671-BE29D886B057}\DynamicInfo:  03 00 00 00 BC 0E D9 A9 F2 52 D8 01 C4 F1 18 CA 81 58 D8 01 00 00 00 00 00 00 00 00 CA ED 43 CA 81 58 D8 01
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileService\References\S-1-5-21-714192414-4250913369-3940896113-1001\RefCount:  06 00 00 00
Value;Modified;HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileService\References\S-1-5-21-714192414-4250913369-3940896113-1001\RefCount:  0C 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\SequenceNumber: 0x00000014
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\SequenceNumber: 0x00000016
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\dllhost.exe:  F3 9B 14 94 81 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\dllhost.exe:  31 D3 9D 10 82 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\Taskmgr.exe:  A3 0A 3E A2 92 54 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\Taskmgr.exe:  B0 CC 34 6B 82 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Users\Cuckoo\Desktop\Tools\Procmon64.exe:  D8 01 DF 7E 81 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Users\Cuckoo\Desktop\Tools\Procmon64.exe:  B8 11 3A 0D 82 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\SharedAccess\Epoch\Epoch: 0x000002FB
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\SharedAccess\Epoch\Epoch: 0x000002FD
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\SecureTimeEstimated:  9A 38 04 4C 81 58 D8 01
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\SecureTimeEstimated:  8A 20 AC B1 82 58 D8 01
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\SecureTimeHigh:  9A A0 C8 AD 89 58 D8 01
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\SecureTimeHigh:  8A 88 70 13 8B 58 D8 01
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\SecureTimeLow:  9A D0 3F EA 78 58 D8 01
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\SecureTimeLow:  8A B8 E7 4F 7A 58 D8 01
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\RunTime\SecureTimeTickCount:  B5 81 06 00 00 00 00 00
Value;Modified;HKLM\SYSTEM\ControlSet001\Services\W32Time\SecureTimeLimits\RunTime\SecureTimeTickCount:  A4 A9 0F 00 00 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\SequenceNumber: 0x00000014
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\SequenceNumber: 0x00000016
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\dllhost.exe:  F3 9B 14 94 81 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\dllhost.exe:  31 D3 9D 10 82 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\Taskmgr.exe:  A3 0A 3E A2 92 54 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Windows\System32\Taskmgr.exe:  B0 CC 34 6B 82 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Users\Cuckoo\Desktop\Tools\Procmon64.exe:  D8 01 DF 7E 81 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-714192414-4250913369-3940896113-1001\\Device\HarddiskVolume2\Users\Cuckoo\Desktop\Tools\Procmon64.exe:  B8 11 3A 0D 82 58 D8 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\SharedAccess\Epoch\Epoch: 0x000002FB
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\SharedAccess\Epoch\Epoch: 0x000002FD
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeEstimated:  9A 38 04 4C 81 58 D8 01
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeEstimated:  8A 20 AC B1 82 58 D8 01
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeHigh:  9A A0 C8 AD 89 58 D8 01
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeHigh:  8A 88 70 13 8B 58 D8 01
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeLow:  9A D0 3F EA 78 58 D8 01
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeLow:  8A B8 E7 4F 7A 58 D8 01
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime\SecureTimeTickCount:  B5 81 06 00 00 00 00 00
Value;Modified;HKLM\SYSTEM\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime\SecureTimeTickCount:  A4 A9 0F 00 00 00 00 00
Value;Modified;HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\CPUpct: "0.039060"
Value;Modified;HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\CPUpct: "0.009766"
Value;Modified;HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\MemoryUsageKB:  48 19 00 00 00 00 00 00
Value;Modified;HKU\S-1-5-20\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Usage\MemoryUsageKB:  14 17 00 00 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\OneDrive\Accounts\LastUpdate:  BA 60 66 62 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\OneDrive\Accounts\LastUpdate:  34 62 66 62 00 00 00 00
Value;Modified;HKU\S-1-5-21-714192414-4250913369-3940896113-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\CloudStore\Store\Cache\DefaultAccount\$de${17fd751a-68ab-4c56-a26e-6ccc99a99210}$$windows.data.unifiedtile.localstartvolatiletilepropertiesmap\Current\Data:  02 00 00 00 FE D5 C9 97 81 58 D8 01 00 00 00 00 43 42 01 00 0D 12 0A 14 28 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 47 00 45 00 54 00 53 00 54 00 41 00 52 00 54 00 45 00 44 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00 45 00 21 00 41 00 50 00 50 00 C7 0A 55 D5 7F 3C C6 1E E8 9D 90 9D CE DE 94 EC 01 00 32 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 53 00 54 00 49 00 43 00 4B 00 59 00 4E 00 4F 00 54 00 45 00 53 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00 45 00 21 00 41 00 50 00 50 00 C7 0A FF 55 21 3C C6 1E E8 9D 90 9D CE DE 94 EC 01 00 47 50 00 7E 00 4D 00 49 
Value;Modified;00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 50 00 45 00 4F 00 50 00 4C 00 45 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00 45 00 21 00 58 00 34 00 43 00 37 00 41 00 33 00 42 00 37 00 44 00 59 00 32 00 31 00 38 00 38 00 59 00 34 00 36 00 44 00 34 00 59 00 41 00 33 00 36 00 32 00 59 00 31 00 39 00 41 00 43 00 35 00 41 00 35 00 38 00 30 00 35 00 45 00 35 00 58 00 C7 0A D4 F5 38 3C C6 1E E8 9D 90 9D CE DE 94 EC 01 00 39 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 2E 00 53 00 45 00 43 00 48 00 45 00 41 00 4C 00 54 00 48 00 55 00 49 00 5F 00 43 00 57 00 35 00 4E 00 31 00 48 00 32 00 54 00 58 00 59 00 45 00 57 00 59 00 21 00 53 00 45 00 43 00 48 00 45 00 41 00 4C 00 54 00 48 00 55 00 49 00 C7 0A EE 9C FE 3B C5 14 03 C6 1E D0 FE 9C 84 B6 93 95 EC 01 00 2F 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 43 00 41 00 4C 0
Value;Modified;0 43 00 55 00 4C 00 41 00 54 00 4F 00 52 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00 45 00 21 00 41 00 50 00 50 00 C7 0A A9 2C E4 3B C6 1E E8 9D 90 9D CE DE 94 EC 01 00 4E 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 43 00 4F 00 4D 00 4D 00 55 00 4E 00 49 00 43 00 41 00 54 00 49 00 4F 00 4E 00 53 00 41 00 50 00 50 00 53 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00 45 00 21 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 4C 00 49 00 56 00 45 00 2E 00 4D 00 41 00 49 00 4C 00 C7 0A 78 7E 45 3A C5 14 01 C6 1E B0 B2 A4 93 B2 E0 94 EC 01 00 30 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 46 00 45 00 45 00 44 00 42 00 41 00 43 00 4B 00 48 00 55 00 42 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00
Value;Modified; 45 00 21 00 41 00 50 00 50 00 C7 0A 7F 35 68 3C C6 1E E8 9D 90 9D CE DE 94 EC 01 00 29 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 4D 00 41 00 50 00 53 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00 45 00 21 00 41 00 50 00 50 00 C7 0A AA 95 50 3C C6 1E E8 9D 90 9D CE DE 94 EC 01 00 2F 50 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 58 00 42 00 4F 00 58 00 47 00 41 00 4D 00 49 00 4E 00 47 00 4F 00 56 00 45 00 52 00 4C 00 41 00 59 00 5F 00 38 00 57 00 45 00 4B 00 59 00 42 00 33 00 44 00 38 00 42 00 42 00 57 00 45 00 21 00 41 00 50 00 50 00 C7 0A 15 C3 B9 3A C5 14 03 C6 1E D0 DD CA 8A C1 8F 96 EC 01 00 12 57 00 7E 00 33 00 30 00 38 00 30 00 34 00 36 00 42 00 30 00 41 00 46 00 34 00 41 00 33 00 39 00 43 00 42 00 C7 0A 17 B3 33 3C C5 14 04 C6 1E A0 D1 F2 FD 8B 90 96 EC 01 00 18 57 00 7E 00 43 00 3A 00 5C 00 50 00 59 00 54 00 48 00 4F 00 4E 00 32 00 37 00 5C 00 50 
Value;Modified;00 59 00 54 00 48 00 4F 00 4E 00 2E 00 45 00 58 00 45 00 C7 0A 3F 72 F5 3A C5 14 01 C6 1E D0 84 E5 D1 F0 F9 94 EC 01 00 20 57 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 2E 00 43 00 4F 00 4E 00 54 00 52 00 4F 00 4C 00 50 00 41 00 4E 00 45 00 4C 00 C7 0A F6 0F 1E 3B C5 14 01 C6 1E F0 FD DE B2 DC F9 94 EC 01 00 1C 57 00 7E 00 4D 00 49 00 43 00 52 00 4F 00 53 00 4F 00 46 00 54 00 2E 00 57 00 49 00 4E 00 44 00 4F 00 57 00 53 00 2E 00 45 00 58 00 50 00 4C 00 4F 00 52 00 45 00 52 00 C7 0A 7B 15 2A 3D C5 14 1C C6 1E F0 93 A4 BE 99 90 96 EC 01 00 08 57 00 7E 00 4D 00 53 00 45 00 44 00 47 00 45 00 C7 0A B5 EE 84 3B C5 14 03 C6 1E A0 F8 C5 DB A8 E0 94 EC 01 00 30 57 00 7E 00 7B 00 31 00 41 00 43 00 31 00 34 00 45 00 37 00 37 00 2D 00 30 00 32 00 45 00 37 00 2D 00 34 00 45 00 35 00 44 00 2D 00 42 00 37 00 34 00 34 00 2D 00 32 00 45 00 42 00 31 00 41 00 45 00 35 00 31 00 39 00 38 00 42 00 37 00 7D 00 5C 00 43 00 4D 00 44 00 2E 00 4
Value;Modified;5 00 58 00 45 00 C7 0A AC 63 38 3C C5 14 06 C6 1E A0 FF E3 FE 86 90 96 EC 01 00 34 57 00 7E 00 7B 00 31 00 41 00 43 00 31 00 34 00 45 00 37 00 37 00 2D 00 30 00 32 00 45 00 37 00 2D 00 34 00 45 00 35 00 44 00 2D 00 42 00 37 00 34 00 34 00 2D 00 32 00 45 00 42 00 31 00 41 00 45 00 35 00 31 00 39 00 38 00 42 00 37 00 7D 00 5C 00 4D 00 53 00 50 00 41 00 49 00 4E 00 54 00 2E 00 45 00 58 00 45 00 C7 0A FE EC B4 3B C6 1E E8 9D 90 9D CE DE 94 EC 01 00 34 57 00 7E 00 7B 00 31 00 41 00 43 00 31 00 34 00 45 00 37 00 37 00 2D 00 30 00 32 00 45 00 37 00 2D 00 34 00 45 00 35 00 44 00 2D 00 42 00 37 00 34 00 34 00 2D 00 32 00 45 00 42 00 31 00 41 00 45 00 35 00 31 00 39 00 38 00 42 00 37 00 7D 00 5C 00 4E 00 4F 00 54 00 45 00 50 00 41 00 44 00 2E 00 45 00 58 00 45 00 C7 0A B8 4D 4E 3A C5 14 01 C6 1E 90 D4 BB 97 8C FA 94 EC 01 00 39 57 00 7E 00 7B 00 31 00 41 00 43 00 31 00 34 00 45 00 37 00 37 00 2D 00 30 00 32 00 45 00 37 00 2D 00 34 00 45 00 35 00 44 00 2D 00 42 00 37 00 34 00 34 00 2D 00 32 00 45
