"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:44:40,1876557","sodinokibi.exe","8376","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"14:44:40,1876784","sodinokibi.exe","8376","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"14:44:40,1877123","sodinokibi.exe","8376","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"14:44:40,1877562","sodinokibi.exe","8376","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"14:44:40,1877939","sodinokibi.exe","8376","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"14:44:40,1878490","sodinokibi.exe","8376","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"14:44:40,1879373","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,1879698","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: Name"
"14:44:40,1880062","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"14:44:40,1880273","sodinokibi.exe","8376","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,1880424","sodinokibi.exe","8376","RegCloseKey","HKCU","SUCCESS",""
"14:44:40,1880600","sodinokibi.exe","8376","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Desktop","SUCCESS","Type: REG_EXPAND_SZ, Length: 44, Data: %USERPROFILE%\Desktop"
"14:44:40,1881217","sodinokibi.exe","8376","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"14:44:40,1886420","sodinokibi.exe","8376","CreateFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"14:44:40,1889739","sodinokibi.exe","8376","CreateFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:44:40,1890306","sodinokibi.exe","8376","QuerySecurityFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches","BUFFER OVERFLOW","Information: DACL"
"14:44:40,1890453","sodinokibi.exe","8376","CloseFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches","SUCCESS",""
"14:44:40,1891735","sodinokibi.exe","8376","CreateFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:44:40,1892027","sodinokibi.exe","8376","QuerySecurityFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches","SUCCESS","Information: DACL"
"14:44:40,1892168","sodinokibi.exe","8376","CloseFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches","SUCCESS",""
"14:44:40,1895180","sodinokibi.exe","8376","CreateFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"14:44:40,1896240","sodinokibi.exe","8376","CreateFileMapping","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"14:44:40,1896385","sodinokibi.exe","8376","QueryStandardInformationFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS","AllocationSize: 16.384, EndOfFile: 16.384, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:44:40,1896640","sodinokibi.exe","8376","CreateFileMapping","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS","SyncType: SyncTypeOther"
"14:44:40,1897166","sodinokibi.exe","8376","CloseFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS",""
"14:44:40,1899342","sodinokibi.exe","8376","CreateFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000003.db","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"14:44:40,1899835","sodinokibi.exe","8376","QueryStandardInformationFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000003.db","SUCCESS","AllocationSize: 98.304, EndOfFile: 97.000, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:44:40,1900152","sodinokibi.exe","8376","CreateFileMapping","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000003.db","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"14:44:40,1900270","sodinokibi.exe","8376","QueryStandardInformationFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000003.db","SUCCESS","AllocationSize: 98.304, EndOfFile: 97.000, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:44:40,1900559","sodinokibi.exe","8376","CreateFileMapping","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000003.db","SUCCESS","SyncType: SyncTypeOther"
"14:44:40,1900922","sodinokibi.exe","8376","CloseFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000003.db","SUCCESS",""
"14:44:40,1904716","sodinokibi.exe","8376","CreateFile","C:\Users\Cuckoo\Desktop\desktop.ini","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:44:40,1905224","sodinokibi.exe","8376","QueryStandardInformationFile","C:\Users\Cuckoo\Desktop\desktop.ini","SUCCESS","AllocationSize: 288, EndOfFile: 282, NumberOfLinks: 1, DeletePending: False, Directory: False"
"14:44:40,1905382","sodinokibi.exe","8376","ReadFile","C:\Users\Cuckoo\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 282, Priority: Normal"
"14:44:40,1907516","sodinokibi.exe","8376","QueryBasicInformationFile","C:\Users\Cuckoo\Desktop\desktop.ini","SUCCESS","CreationTime: 18/04/2022 09:22:40, LastAccessTime: 25/04/2022 14:44:40, LastWriteTime: 18/04/2022 09:22:40, ChangeTime: 18/04/2022 09:22:40, FileAttributes: HSA"
"14:44:40,1907693","sodinokibi.exe","8376","CloseFile","C:\Users\Cuckoo\Desktop\desktop.ini","SUCCESS",""
