Type;Operation;Path
Value;Modified; 6E 00 65 00 63 00 74 00 69 00 6F 00 6E 00 4D 00 61 00 6E 00 61 00 67 00 65 00 72 00 2D 00 63 00 65 00 30 00 61 00 64 00 32 00 31 00 39 00 2D 00 34 00 36 00 37 00 30 00 2D 00 34 00 39 00 38 00 38 00 2D 00 39 00 38 00 66 00 62 00 2D 00 38 00 39 00 62 00 31 00 34 00 63 00 32 00 66 00 30 00 37 00 32 00 62 00 2D 00 4D 00 61 00 78 00 53 00 65 00 73 00 73 00 69 00 6F 00 6E 00 73 00 01 00 00 00 00 00 B4 00 9E 00 04 00 04 00 00 00 00 00 00 00 00 00 54 00 65 00 72 00 6D 00 69 00 6E 00 61 00 6C 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 73 00 2D 00 53 00 65 00 72 00 76 00 65 00 72 00 44 00 65 00 76 00 69 00 63 00 65 00 52 00 65 00 64 00 69 00 72 00 65 00 63 00 74 00 69 00 6F 00 6E 00 2D 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 73 00 2D 00 57 00 50 00 46 00 50 00 72 00 69 00 6E 00 74 00 69 00 6E 00 67 00 52 00 65 00 64 00 69 00 72 00 65 00 63 00 74 00 69 00 6F 00 6E 00 41 00 6C 00 6C 00 6F 00 77 00 65 00 64 00 00 00 00 00 00 00 64 00 4C 00 04 00 04 00 00 00 00 00 00 00 00 00 54 00 69 00 66 
Value;Modified;00 66 00 49 00 46 00 69 00 6C 00 74 00 65 00 72 00 4C 00 69 00 63 00 65 00 6E 00 73 00 69 00 6E 00 67 00 2D 00 45 00 6E 00 61 00 62 00 6C 00 65 00 54 00 69 00 66 00 66 00 49 00 46 00 69 00 6C 00 74 00 65 00 72 00 01 00 00 00 00 00 00 00 6C 00 56 00 04 00 04 00 00 00 00 00 00 00 00 00 54 00 69 00 6D 00 65 00 6C 00 69 00 6E 00 65 00 2D 00 53 00 68 00 6F 00 77 00 41 00 6C 00 6C 00 41 00 63 00 74 00 69 00 76 00 69 00 74 00 69 00 65 00 73 00 2D 00 4F 00 76 00 65 00 72 00 72 00 69 00 64 00 65 00 2D 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 00 00 00 00 00 00 5C 00 44 00 04 00 04 00 00 00 00 00 00 00 00 00 55 00 70 00 64 00 61 00 74 00 65 00 50 00 6F 00 6C 00 69 00 63 00 79 00 2D 00 55 00 70 00 64 00 61 00 74 00 65 00 4D 00 61 00 6E 00 61 00 67 00 65 00 6D 00 65 00 6E 00 74 00 47 00 72 00 6F 00 75 00 70 00 00 00 00 00 00 00 00 00 58 00 40 00 04 00 04 00 00 00 00 00 00 00 00 00 55 00 73 00 65 00 72 00 4F 00 4F 00 42 00 45 00 2D 00 41 00 6C 00 6C 00 6F 00 77 00 65 00 64 00 2D 00 53 00 69 00 6
Value;Modified;7 00 6E 00 49 00 6E 00 2D 00 49 00 64 00 65 00 6E 00 74 00 69 00 74 00 79 00 03 00 00 00 00 00 00 00 4C 00 36 00 04 00 04 00 00 00 00 00 00 00 00 00 56 00 69 00 72 00 74 00 75 00 61 00 6C 00 50 00 43 00 2D 00 6C 00 69 00 63 00 65 00 6E 00 73 00 69 00 6E 00 67 00 2D 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 00 00 00 00 00 00 4C 00 36 00 04 00 04 00 00 00 00 00 00 00 00 00 56 00 69 00 72 00 74 00 75 00 61 00 6C 00 58 00 50 00 2D 00 6C 00 69 00 63 00 65 00 6E 00 73 00 69 00 6E 00 67 00 2D 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 00 00 00 00 00 00 50 00 38 00 04 00 04 00 00 00 00 00 00 00 00 00 56 00 69 00 72 00 74 00 75 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2D 00 41 00 63 00 74 00 69 00 76 00 61 00 74 00 65 00 43 00 6C 00 6F 00 75 00 64 00 00 00 00 00 00 00 00 00 54 00 3E 00 04 00 04 00 00 00 00 00 00 00 00 00 56 00 69 00 72 00 74 00 75 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2D 00 41 00 6C 00 6C 00 6F 00 77 00 49 00 6E 00 68 00 65 00 72 00 69 00
Value;Modified; 74 00 61 00 6E 00 63 00 65 00 00 00 00 00 00 00 5C 00 44 00 04 00 04 00 00 00 00 00 00 00 00 00 56 00 69 00 72 00 74 00 75 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2D 00 49 00 6E 00 68 00 65 00 72 00 69 00 74 00 65 00 64 00 41 00 63 00 74 00 69 00 76 00 61 00 74 00 69 00 6F 00 6E 00 00 00 00 00 00 00 00 00 64 00 4C 00 04 00 04 00 00 00 00 00 00 00 00 00 56 00 6D 00 53 00 77 00 69 00 74 00 63 00 68 00 2D 00 53 00 77 00 69 00 74 00 63 00 68 00 45 00 6D 00 62 00 65 00 64 00 64 00 65 00 64 00 54 00 65 00 61 00 6D 00 69 00 6E 00 67 00 2D 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 00 00 00 00 00 00 00 00 50 00 3A 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 43 00 4F 00 53 00 2D 00 48 00 65 00 61 00 64 00 6C 00 65 00 73 00 73 00 2D 00 53 00 6B 00 75 00 2D 00 42 00 61 00 73 00 65 00 64 00 2D 00 49 00 6D 00 61 00 67 00 65 00 00 00 00 00 00 00 40 00 28 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 4D 00 50 00 50 00 6C 00 61 00 79 00 65 00 72 00 2D 00 48 00 4D 00 45 00 41 00 6C 
Value;Modified;00 6C 00 6F 00 77 00 65 00 64 00 01 00 00 00 00 00 00 00 40 00 28 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 4D 00 50 00 50 00 6C 00 61 00 79 00 65 00 72 00 2D 00 52 00 4D 00 45 00 41 00 6C 00 6C 00 6F 00 77 00 65 00 64 00 01 00 00 00 00 00 00 00 58 00 42 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 4D 00 50 00 50 00 6C 00 61 00 79 00 65 00 72 00 2D 00 52 00 4D 00 45 00 53 00 65 00 63 00 75 00 72 00 69 00 74 00 79 00 47 00 72 00 6F 00 75 00 70 00 41 00 6C 00 6C 00 6F 00 77 00 65 00 64 00 00 00 00 00 00 00 6C 00 54 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 53 00 4C 00 69 00 63 00 65 00 6E 00 73 00 69 00 6E 00 67 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 2D 00 41 00 6C 00 6C 00 6F 00 77 00 44 00 69 00 73 00 61 00 62 00 6C 00 69 00 6E 00 67 00 53 00 74 00 6F 00 72 00 65 00 41 00 70 00 70 00 73 00 00 00 00 00 00 00 00 00 58 00 40 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 53 00 4C 00 69 00 63 00 65 00 6E 00 73 00 69 00 6E 00 67 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 2D 00 4
Value;Modified;5 00 6E 00 61 00 62 00 6C 00 65 00 4C 00 4F 00 42 00 41 00 70 00 70 00 73 00 00 00 00 00 00 00 00 00 6C 00 54 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 53 00 4C 00 69 00 63 00 65 00 6E 00 73 00 69 00 6E 00 67 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 2D 00 4C 00 4F 00 42 00 53 00 69 00 64 00 65 00 6C 00 6F 00 61 00 64 00 69 00 6E 00 67 00 41 00 63 00 74 00 69 00 76 00 61 00 74 00 65 00 64 00 00 00 00 00 00 00 00 00 60 00 4A 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 65 00 62 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 73 00 2D 00 4C 00 69 00 73 00 74 00 65 00 6E 00 65 00 72 00 41 00 70 00 69 00 49 00 6E 00 41 00 70 00 70 00 43 00 6F 00 6E 00 74 00 61 00 69 00 6E 00 65 00 72 00 00 00 00 00 00 00 BC 00 78 00 01 00 30 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 47 00 6C 00 6F 00 62 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2E 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 54 00 65 00 78 00 74 00 53 00 75 00 67 00 67 00 65 00 73 00
Value;Modified; 74 00 69 00 6F 00 6E 00 41 00 70 00 69 00 2D 00 44 00 67 00 6D 00 6C 00 52 00 6F 00 6F 00 74 00 4E 00 61 00 6D 00 65 00 43 00 6F 00 6D 00 70 00 6F 00 6E 00 65 00 6E 00 74 00 4C 00 61 00 79 00 6F 00 75 00 74 00 73 00 44 00 65 00 73 00 6B 00 74 00 6F 00 70 00 00 00 00 00 00 00 B4 00 9E 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 47 00 6C 00 6F 00 62 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2E 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 54 00 65 00 78 00 74 00 53 00 75 00 67 00 67 00 65 00 73 00 74 00 69 00 6F 00 6E 00 41 00 70 00 69 00 2D 00 4C 00 61 00 6E 00 67 00 52 00 65 00 73 00 6F 00 75 00 72 00 63 00 65 00 73 00 49 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 65 00 64 00 42 00 79 00 44 00 65 00 66 00 61 00 75 00 6C 00 74 00 01 00 00 00 00 00 D4 00 9E 00 01 00 24 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 47 00 6C 00 6F 00 62 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2E 00 4C 
Value;Modified;00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 54 00 65 00 78 00 74 00 53 00 75 00 67 00 67 00 65 00 73 00 74 00 69 00 6F 00 6E 00 41 00 70 00 69 00 2D 00 53 00 75 00 70 00 70 00 6F 00 72 00 74 00 65 00 64 00 4C 00 61 00 6E 00 67 00 75 00 61 00 67 00 65 00 73 00 46 00 6F 00 72 00 43 00 6F 00 6E 00 76 00 65 00 72 00 73 00 69 00 6F 00 6E 00 6A 00 61 00 2D 00 4A 00 50 00 3B 00 7A 00 68 00 2D 00 48 00 61 00 6E 00 73 00 2D 00 43 00 4E 00 3B 00 00 00 00 00 D4 00 9E 00 01 00 24 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 47 00 6C 00 6F 00 62 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2E 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 54 00 65 00 78 00 74 00 53 00 75 00 67 00 67 00 65 00 73 00 74 00 69 00 6F 00 6E 00 41 00 70 00 69 00 2D 00 53 00 75 00 70 00 70 00 6F 00 72 00 74 00 65 00 64 00 4C 00 61 00 6E 00 67 00 75 00 61 00 67 00 65 00 73 00 46 00 6F 00 72 00 50 00 72 00 65 00 64 00 69 00 63 00 74 00 69 00 6F 00 6E 00 6A 00 61 00 2D 00 4A 00 5
Value;Modified;0 00 3B 00 7A 00 68 00 2D 00 48 00 61 00 6E 00 73 00 2D 00 43 00 4E 00 3B 00 00 00 00 00 CC 00 AC 00 01 00 0E 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 47 00 6C 00 6F 00 62 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 2E 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 54 00 65 00 78 00 74 00 53 00 75 00 67 00 67 00 65 00 73 00 74 00 69 00 6F 00 6E 00 41 00 70 00 69 00 2D 00 53 00 75 00 70 00 70 00 6F 00 72 00 74 00 65 00 64 00 4C 00 61 00 6E 00 67 00 75 00 61 00 67 00 65 00 73 00 46 00 6F 00 72 00 52 00 65 00 76 00 65 00 72 00 73 00 65 00 43 00 6F 00 6E 00 76 00 65 00 72 00 73 00 69 00 6F 00 6E 00 6A 00 61 00 2D 00 4A 00 50 00 3B 00 00 00 00 00 94 00 7E 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 4E 00 65 00 74 00 77 00 6F 00 72 00 6B 00 69 00 6E 00 67 00 2E 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 44 00 69 00 73 00 63 00 6F 00 76 00 65 00 72 00 79 00 2E 00 44 00 6E 00 73 00 53 00 64 00 2E 00
Value;Modified; 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 43 00 63 00 74 00 4D 00 6F 00 62 00 69 00 6C 00 65 00 43 00 6F 00 72 00 65 00 00 00 00 00 00 00 A4 00 8E 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 2E 00 4E 00 65 00 74 00 77 00 6F 00 72 00 6B 00 69 00 6E 00 67 00 2E 00 53 00 6F 00 63 00 6B 00 65 00 74 00 73 00 2E 00 50 00 75 00 73 00 68 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 41 00 70 00 70 00 6C 00 69 00 63 00 61 00 74 00 69 00 6F 00 6E 00 2E 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 43 00 63 00 74 00 4D 00 6F 00 62 00 69 00 6C 00 65 00 43 00 6F 00 72 00 65 00 00 00 00 00 00 00 58 00 40 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 41 00 6E 00 79 00 74 00 69 00 6D 00 65 00 55 00 70 00 67 00 72 00 61 00 64 00 65 00 2D 00 43 00 61 00 6E 00 55 00 70 00 67 00 72 00 61 00 64 00 65 00 01 00 00 00 00 00 00 00 4C 00 36 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 49 00 6E 
Value;Modified;00 6B 00 57 00 6F 00 72 00 6B 00 73 00 70 00 61 00 63 00 65 00 2D 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 01 00 00 00 00 00 74 00 5C 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 50 00 75 00 73 00 68 00 4E 00 6F 00 74 00 69 00 66 00 69 00 63 00 61 00 74 00 69 00 6F 00 6E 00 73 00 2D 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 57 00 70 00 6E 00 4D 00 6F 00 62 00 69 00 6C 00 65 00 43 00 6F 00 72 00 65 00 00 00 00 00 00 00 00 00 68 00 52 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 69 00 6E 00 64 00 6F 00 77 00 73 00 53 00 65 00 61 00 72 00 63 00 68 00 43 00 6F 00 6D 00 70 00 6F 00 6E 00 65 00 6E 00 74 00 2D 00 43 00 6F 00 6D 00 70 00 6F 00 6E 00 65 00 6E 00 74 00 49 00 6E 00 73 00 74 00 61 00 6C 00 6C 00 65 00 64 00 01 00 00 00 00 00 60 00 48 00 04 00 04 00 00 00 00 00 00 00 00 00 57 00 6F 00 72 00 6B 00 73 00 74 00 61 00 74 00 69 00 6F 00 6E 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 2D 00 44 00 6F 00 6D 00 61 00 69 00 6E 00 4A 00 6F 00 6
Value;Modified;9 00 6E 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 00 00 00 00 00 00 00 00 34 00 1C 00 04 00 04 00 00 00 00 00 00 00 00 00 61 00 70 00 70 00 69 00 64 00 2D 00 45 00 6E 00 61 00 62 00 6C 00 65 00 56 00 32 00 00 00 00 00 00 00 00 00 E4 03 54 00 01 00 7E 03 00 00 00 00 00 00 00 00 63 00 6F 00 6E 00 66 00 69 00 67 00 6D 00 61 00 6E 00 61 00 67 00 65 00 72 00 32 00 2D 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 42 00 6C 00 6F 00 63 00 6B 00 65 00 64 00 50 00 72 00 6F 00 76 00 69 00 64 00 65 00 72 00 4C 00 69 00 73 00 74 00 30 00 24 00 61 00 61 00 64 00 6A 00 3B 00 30 00 24 00 41 00 63 00 63 00 6F 00 75 00 6E 00 74 00 4D 00 61 00 6E 00 61 00 67 00 65 00 6D 00 65 00 6E 00 74 00 3B 00 30 00 24 00 61 00 73 00 73 00 69 00 67 00 6E 00 65 00 64 00 61 00 63 00 63 00 65 00 73 00 73 00 3B 00 30 00 24 00 62 00 69 00 74 00 6C 00 6F 00 63 00 6B 00 65 00 72 00 3B 00 30 00 24 00 63 00 6D 00 70 00 6F 00 6C 00 69 00 63 00 79 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 3B 00 30 00
Value;Modified; 24 00 63 00 6C 00 65 00 61 00 6E 00 70 00 63 00 3B 00 30 00 24 00 64 00 65 00 76 00 69 00 63 00 65 00 75 00 70 00 64 00 61 00 74 00 65 00 63 00 65 00 6E 00 74 00 65 00 72 00 3B 00 30 00 24 00 64 00 79 00 6E 00 61 00 6D 00 69 00 63 00 6D 00 61 00 6E 00 61 00 67 00 65 00 6D 00 65 00 6E 00 74 00 3B 00 30 00 24 00 65 00 6E 00 72 00 6F 00 6C 00 6C 00 6D 00 65 00 6E 00 74 00 73 00 74 00 61 00 74 00 75 00 73 00 74 00 72 00 61 00 63 00 6B 00 69 00 6E 00 67 00 3B 00 30 00 24 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 61 00 70 00 6E 00 3B 00 30 00 24 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 61 00 70 00 70 00 76 00 6D 00 61 00 6E 00 61 00 67 00 65 00 6D 00 65 00 6E 00 74 00 3B 00 30 00 24 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 61 00 73 00 73 00 69 00 67 00 6E 00 65 00 64 00 61 00 63 00 63 00 65 00 73 00 73 00 3B 00 30 00 24 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 64 00 65 00 73 00 6B 00 74 00 6F 00 70 00 61 
Value;Modified;00 70 00 70 00 6D 00 61 00 6E 00 61 00 67 00 65 00 6D 00 65 00 6E 00 74 00 3B 00 30 00 24 00 66 00 69 00 72 00 65 00 77 00 61 00 6C 00 6C 00 3B 00 30 00 24 00 4D 00 75 00 6C 00 74 00 69 00 53 00 49 00 4D 00 3B 00 30 00 24 00 6E 00 65 00 74 00 77 00 6F 00 72 00 6B 00 70 00 72 00 6F 00 78 00 79 00 3B 00 30 00 24 00 6F 00 66 00 66 00 69 00 63 00 65 00 3B 00 30 00 24 00 6F 00 70 00 74 00 69 00 6F 00 6E 00 61 00 6C 00 66 00 65 00 61 00 74 00 75 00 72 00 65 00 73 00 3B 00 30 00 24 00 70 00 65 00 72 00 73 00 6F 00 6E 00 61 00 6C 00 69 00 7A 00 61 00 74 00 69 00 6F 00 6E 00 3B 00 30 00 24 00 72 00 65 00 62 00 6F 00 6F 00 74 00 3B 00 30 00 24 00 72 00 65 00 70 00 6F 00 72 00 74 00 69 00 6E 00 67 00 3B 00 30 00 24 00 73 00 65 00 63 00 75 00 72 00 65 00 61 00 73 00 73 00 65 00 73 00 73 00 6D 00 65 00 6E 00 74 00 3B 00 30 00 24 00 73 00 68 00 61 00 72 00 65 00 64 00 70 00 63 00 3B 00 30 00 24 00 77 00 69 00 6E 00 33 00 32 00 61 00 70 00 70 00 69 00 6E 00 76 00 65 00 6E 00 74 00 6F 00 72 00 79 00 3
Value;Modified;B 00 30 00 24 00 77 00 69 00 6E 00 64 00 6F 00 77 00 73 00 61 00 64 00 76 00 61 00 6E 00 63 00 65 00 64 00 74 00 68 00 72 00 65 00 61 00 74 00 70 00 72 00 6F 00 74 00 65 00 63 00 74 00 69 00 6F 00 6E 00 3B 00 00 00 00 00 A4 00 8A 00 03 00 08 00 00 00 00 00 00 00 00 00 63 00 6F 00 6E 00 66 00 69 00 67 00 6D 00 61 00 6E 00 61 00 67 00 65 00 72 00 32 00 2D 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 43 00 6F 00 6E 00 66 00 69 00 67 00 53 00 6F 00 75 00 72 00 63 00 65 00 43 00 73 00 70 00 46 00 69 00 6C 00 74 00 65 00 72 00 2D 00 45 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 44 00 61 00 74 00 61 00 50 00 72 00 6F 00 74 00 65 00 63 00 74 00 69 00 6F 00 6E 00 20 00 00 00 00 00 00 00 00 00 54 00 3E 00 04 00 04 00 00 00 00 00 00 00 00 00 64 00 65 00 76 00 69 00 63 00 65 00 72 00 65 00 67 00 69 00 73 00 74 00 72 00 61 00 74 00 69 00 6F 00 6E 00 2D 00 4D 00 61 00 78 00 69 00 6D 00 75 00 6D 00 55 00 73 00 65 00 72 00 73 00 01 00 00 00 00 00 60 00 44 00 03 00 08 00 00 00 00 00
Value;Modified; 00 00 00 00 64 00 6D 00 65 00 6E 00 72 00 6F 00 6C 00 6C 00 65 00 6E 00 67 00 69 00 6E 00 65 00 2D 00 41 00 6C 00 6C 00 6F 00 77 00 65 00 64 00 2D 00 45 00 6E 00 72 00 6F 00 6C 00 6C 00 6D 00 65 00 6E 00 74 00 73 00 FF FF BF FF FF FF FF FF 00 00 00 00 58 00 40 00 04 00 04 00 00 00 00 00 00 00 00 00 64 00 6D 00 65 00 6E 00 72 00 6F 00 6C 00 6C 00 65 00 6E 00 67 00 69 00 6E 00 65 00 2D 00 4D 00 44 00 4D 00 4F 00 6E 00 6C 00 79 00 55 00 58 00 2D 00 41 00 6C 00 6C 00 6F 00 77 00 65 00 64 00 01 00 00 00 00 00 00 00 54 00 3C 00 04 00 04 00 00 00 00 00 00 00 00 00 64 00 6D 00 65 00 6E 00 72 00 6F 00 6C 00 6C 00 65 00 6E 00 67 00 69 00 6E 00 65 00 2D 00 4D 00 6F 00 62 00 69 00 6C 00 65 00 2D 00 42 00 75 00 73 00 69 00 6E 00 65 00 73 00 73 00 00 00 00 00 00 00 00 00 8C 00 76 00 04 00 04 00 00 00 00 00 00 00 00 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 6D 00 67 00 6D 00 74 00 5F 00 70 00 6F 00 6C 00 69 00 63 00 79 00 6D 00 61 00 6E 00 61 00 67 00 65 00 72 00 2D 00 4C 00 69 
Value;Modified;00 63 00 65 00 6E 00 73 00 65 00 2D 00 41 00 44 00 4D 00 58 00 49 00 6E 00 67 00 65 00 73 00 74 00 69 00 6F 00 6E 00 41 00 6C 00 6C 00 6F 00 77 00 4C 00 69 00 73 00 74 00 00 00 00 00 00 00 C0 02 6E 00 01 00 40 02 00 00 00 00 00 00 00 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 6D 00 67 00 6D 00 74 00 5F 00 70 00 6F 00 6C 00 69 00 63 00 79 00 6D 00 61 00 6E 00 61 00 67 00 65 00 72 00 2D 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 4D 00 41 00 4D 00 50 00 6F 00 6C 00 69 00 63 00 79 00 41 00 6C 00 6C 00 6F 00 77 00 4C 00 69 00 73 00 74 00 44 00 61 00 74 00 61 00 50 00 72 00 6F 00 74 00 65 00 63 00 74 00 69 00 6F 00 6E 00 7C 00 41 00 6C 00 6C 00 6F 00 77 00 53 00 69 00 6D 00 70 00 6C 00 65 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 7C 00 41 00 6C 00 70 00 68 00 61 00 6E 00 75 00 6D 00 65 00 72 00 69 00 63 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 52 00 65 00 71 00 75 00 69 00 7
Value;Modified;2 00 65 00 64 00 7C 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 45 00 6E 00 61 00 62 00 6C 00 65 00 64 00 7C 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 45 00 78 00 70 00 69 00 72 00 61 00 74 00 69 00 6F 00 6E 00 7C 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 48 00 69 00 73 00 74 00 6F 00 72 00 79 00 7C 00 4D 00 61 00 78 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 46 00 61 00 69 00 6C 00 65 00 64 00 41 00 74 00 74 00 65 00 6D 00 70 00 74 00 73 00 7C 00 4D 00 61 00 78 00 49 00 6E 00 61 00 63 00 74 00 69 00 76 00 69 00 74 00 79 00 54 00 69 00 6D 00 65 00 44 00 65 00 76 00 69 00 63 00 65 00 4C 00 6F 00 63 00 6B 00 7C 00 4D 00 69 00 6E 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 43 00 6F 00 6D 00 70 00 6C 00 65 00 78 00 43 00 68 00 61 00 72 00 61 00 63 00 74 00 65 00 72 00 73 00
Value;Modified; 7C 00 4D 00 69 00 6E 00 44 00 65 00 76 00 69 00 63 00 65 00 50 00 61 00 73 00 73 00 77 00 6F 00 72 00 64 00 4C 00 65 00 6E 00 67 00 74 00 68 00 7C 00 4E 00 65 00 74 00 77 00 6F 00 72 00 6B 00 49 00 73 00 6F 00 6C 00 61 00 74 00 69 00 6F 00 6E 00 7C 00 53 00 65 00 61 00 72 00 63 00 68 00 00 00 00 00 18 04 6E 00 01 00 96 03 00 00 00 00 00 00 00 00 65 00 6E 00 74 00 65 00 72 00 70 00 72 00 69 00 73 00 65 00 6D 00 67 00 6D 00 74 00 5F 00 70 00 6F 00 6C 00 69 00 63 00 79 00 6D 00 61 00 6E 00 61 00 67 00 65 00 72 00 2D 00 4C 00 69 00 63 00 65 00 6E 00 73 00 65 00 2D 00 4D 00 44 00 4D 00 50 00 6F 00 6C 00 69 00 63 00 79 00 41 00 6C 00 6C 00 6F 00 77 00 4C 00 69 00 73 00 74 00 41 00 6C 00 6C 00 6F 00 77 00 41 00 6C 00 6C 00 54 00 72 00 75 00 73 00 74 00 65 00 64 00 41 00 70 00 70 00 73 00 7C 00 41 00 6C 00 6C 00 6F 00 77 00 46 00 61 00 73 00 74 00 52 00 65 00 63 00 6F 00 6E 00 6E 00 65 00 63 00 74 00 7C 00 41 00 6C 00 6C 00 6F 00 77 00 53 00 65 00 63 00 6F 00 6E 00 64 00 61 00 72 00 79 00 41 
